ine_code,year,crime_code,crime_count
28181,2024,KIDNAPPING,0
28181,2024,SEXUAL,9
28181,2024,SEXUAL_PENETRATION,1
28181,2024,SEXUAL_OTHER,8
28181,2024,ROBBERY_VIOLENT,22
28181,2024,BURGLARY,93
28181,2024,BURGLARY_DWELLING,82
28181,2024,THEFT,267
28181,2024,VEHICLE_THEFT,8
28181,2024,DRUG_TRAFFICKING,4
28181,2024,OTHER_CONVENTIONAL,548
28181,2024,CYBERCRIME,340
28181,2024,CYBER_FRAUD,283
28181,2024,CYBER_OTHER,57
28181,2024,TOTAL,1311
28005,2025,CONVENTIONAL,7695
28005,2025,HOM_COMPLETED,1
28005,2025,HOM_ATTEMPTED,8
28005,2025,INJURY,73
28005,2025,KIDNAPPING,1
28005,2025,SEXUAL,89
28005,2025,SEXUAL_PENETRATION,15
28005,2025,SEXUAL_OTHER,74
28005,2025,ROBBERY_VIOLENT,137
28005,2025,BURGLARY,330
28005,2025,BURGLARY_DWELLING,189
28005,2025,THEFT,2257
28005,2025,VEHICLE_THEFT,279
28005,2025,DRUG_TRAFFICKING,58
28005,2025,OTHER_CONVENTIONAL,4462
28005,2025,CYBERCRIME,2193
28005,2025,CYBER_FRAUD,1810
28005,2025,CYBER_OTHER,383
28005,2025,TOTAL,9888
28006,2025,CONVENTIONAL,4369
28006,2025,HOM_COMPLETED,0
28006,2025,HOM_ATTEMPTED,4
28006,2025,INJURY,40
28006,2025,KIDNAPPING,0
28006,2025,SEXUAL,51
28006,2025,SEXUAL_PENETRATION,12
28006,2025,SEXUAL_OTHER,39
28006,2025,ROBBERY_VIOLENT,77
28006,2025,BURGLARY,160
28006,2025,BURGLARY_DWELLING,88
28006,2025,THEFT,1190
28006,2025,VEHICLE_THEFT,173
28006,2025,DRUG_TRAFFICKING,49
28006,2025,OTHER_CONVENTIONAL,2625
28006,2025,CYBERCRIME,1188
28006,2025,CYBER_FRAUD,1072
28006,2025,CYBER_OTHER,116
28006,2025,TOTAL,5557
28007,2025,CONVENTIONAL,6107
28007,2025,HOM_COMPLETED,0
28007,2025,HOM_ATTEMPTED,2
28007,2025,INJURY,70
28007,2025,KIDNAPPING,0
28007,2025,SEXUAL,44
28007,2025,SEXUAL_PENETRATION,9
28007,2025,SEXUAL_OTHER,35
28007,2025,ROBBERY_VIOLENT,168
28007,2025,BURGLARY,287
28007,2025,BURGLARY_DWELLING,107
28007,2025,THEFT,2566
28007,2025,VEHICLE_THEFT,123
28007,2025,DRUG_TRAFFICKING,38
28007,2025,OTHER_CONVENTIONAL,2809
28007,2025,CYBERCRIME,1127
28007,2025,CYBER_FRAUD,885
28007,2025,CYBER_OTHER,242
28007,2025,TOTAL,7234
28009,2025,CONVENTIONAL,618
28009,2025,HOM_COMPLETED,0
28009,2025,HOM_ATTEMPTED,0
28009,2025,INJURY,10
28009,2025,KIDNAPPING,0
28009,2025,SEXUAL,4
28009,2025,SEXUAL_PENETRATION,0
28009,2025,SEXUAL_OTHER,4
28009,2025,ROBBERY_VIOLENT,5
28009,2025,BURGLARY,33
28009,2025,BURGLARY_DWELLING,27
28009,2025,THEFT,135
28009,2025,VEHICLE_THEFT,15
28009,2025,DRUG_TRAFFICKING,3
28009,2025,OTHER_CONVENTIONAL,413
28009,2025,CYBERCRIME,292
28009,2025,CYBER_FRAUD,259
28009,2025,CYBER_OTHER,33
28009,2025,TOTAL,910
28013,2025,CONVENTIONAL,2753
28013,2025,HOM_COMPLETED,0
28013,2025,HOM_ATTEMPTED,2
28013,2025,INJURY,9
28013,2025,KIDNAPPING,0
28013,2025,SEXUAL,30
28013,2025,SEXUAL_PENETRATION,4
28013,2025,SEXUAL_OTHER,26
28013,2025,ROBBERY_VIOLENT,65
28013,2025,BURGLARY,126
28013,2025,BURGLARY_DWELLING,69
28013,2025,THEFT,751
28013,2025,VEHICLE_THEFT,76
28013,2025,DRUG_TRAFFICKING,11
28013,2025,OTHER_CONVENTIONAL,1683
28013,2025,CYBERCRIME,493
28013,2025,CYBER_FRAUD,433
28013,2025,CYBER_OTHER,60
28013,2025,TOTAL,3246
28014,2025,CONVENTIONAL,2471
28014,2025,HOM_COMPLETED,0
28014,2025,HOM_ATTEMPTED,0
28014,2025,INJURY,46
28014,2025,KIDNAPPING,0
28014,2025,SEXUAL,27
28014,2025,SEXUAL_PENETRATION,5
28014,2025,SEXUAL_OTHER,22
28014,2025,ROBBERY_VIOLENT,77
28014,2025,BURGLARY,106
28014,2025,BURGLARY_DWELLING,55
28014,2025,THEFT,724
28014,2025,VEHICLE_THEFT,38
28014,2025,DRUG_TRAFFICKING,18
28014,2025,OTHER_CONVENTIONAL,1435
28014,2025,CYBERCRIME,700
28014,2025,CYBER_FRAUD,611
28014,2025,CYBER_OTHER,89
28014,2025,TOTAL,3171
28015,2025,CONVENTIONAL,1916
28015,2025,HOM_COMPLETED,1
28015,2025,HOM_ATTEMPTED,0
28015,2025,INJURY,14
28015,2025,KIDNAPPING,0
28015,2025,SEXUAL,14
28015,2025,SEXUAL_PENETRATION,2
28015,2025,SEXUAL_OTHER,12
28015,2025,ROBBERY_VIOLENT,12
28015,2025,BURGLARY,59
28015,2025,BURGLARY_DWELLING,48
28015,2025,THEFT,1069
28015,2025,VEHICLE_THEFT,61
28015,2025,DRUG_TRAFFICKING,5
28015,2025,OTHER_CONVENTIONAL,681
28015,2025,CYBERCRIME,548
28015,2025,CYBER_FRAUD,463
28015,2025,CYBER_OTHER,85
28015,2025,TOTAL,2464
28022,2025,CONVENTIONAL,1496
28022,2025,HOM_COMPLETED,0
28022,2025,HOM_ATTEMPTED,0
28022,2025,INJURY,23
28022,2025,KIDNAPPING,0
28022,2025,SEXUAL,25
28022,2025,SEXUAL_PENETRATION,5
28022,2025,SEXUAL_OTHER,20
28022,2025,ROBBERY_VIOLENT,13
28022,2025,BURGLARY,118
28022,2025,BURGLARY_DWELLING,102
28022,2025,THEFT,438
28022,2025,VEHICLE_THEFT,15
28022,2025,DRUG_TRAFFICKING,5
28022,2025,OTHER_CONVENTIONAL,859
28022,2025,CYBERCRIME,1000
28022,2025,CYBER_FRAUD,887
28022,2025,CYBER_OTHER,113
28022,2025,TOTAL,2496
28040,2025,CONVENTIONAL,966
28040,2025,HOM_COMPLETED,0
28040,2025,HOM_ATTEMPTED,1
28040,2025,INJURY,24
28040,2025,KIDNAPPING,0
28040,2025,SEXUAL,15
28040,2025,SEXUAL_PENETRATION,5
28040,2025,SEXUAL_OTHER,10
28040,2025,ROBBERY_VIOLENT,21
28040,2025,BURGLARY,35
28040,2025,BURGLARY_DWELLING,21
28040,2025,THEFT,208
28040,2025,VEHICLE_THEFT,20
28040,2025,DRUG_TRAFFICKING,5
28040,2025,OTHER_CONVENTIONAL,637
28040,2025,CYBERCRIME,303
28040,2025,CYBER_FRAUD,233
28040,2025,CYBER_OTHER,70
28040,2025,TOTAL,1269
28047,2025,CONVENTIONAL,2520
28047,2025,HOM_COMPLETED,0
28047,2025,HOM_ATTEMPTED,2
28047,2025,INJURY,62
28047,2025,KIDNAPPING,0
28047,2025,SEXUAL,33
28047,2025,SEXUAL_PENETRATION,0
28047,2025,SEXUAL_OTHER,33
28047,2025,ROBBERY_VIOLENT,71
28047,2025,BURGLARY,116
28047,2025,BURGLARY_DWELLING,79
28047,2025,THEFT,621
28047,2025,VEHICLE_THEFT,11
28047,2025,DRUG_TRAFFICKING,11
28047,2025,OTHER_CONVENTIONAL,1593
28047,2025,CYBERCRIME,696
28047,2025,CYBER_FRAUD,553
28047,2025,CYBER_OTHER,143
28047,2025,TOTAL,3216
28045,2025,CONVENTIONAL,1966
28045,2025,HOM_COMPLETED,1
28045,2025,HOM_ATTEMPTED,3
28045,2025,INJURY,47
28045,2025,KIDNAPPING,0
28045,2025,SEXUAL,26
28045,2025,SEXUAL_PENETRATION,3
28045,2025,SEXUAL_OTHER,23
28045,2025,ROBBERY_VIOLENT,26
28045,2025,BURGLARY,137
28045,2025,BURGLARY_DWELLING,74
28045,2025,THEFT,557
28045,2025,VEHICLE_THEFT,15
28045,2025,DRUG_TRAFFICKING,7
28045,2025,OTHER_CONVENTIONAL,1147
28045,2025,CYBERCRIME,657
28045,2025,CYBER_FRAUD,592
28045,2025,CYBER_OTHER,65
28045,2025,TOTAL,2623
28049,2025,CONVENTIONAL,2903
28049,2025,HOM_COMPLETED,0
28049,2025,HOM_ATTEMPTED,0
28049,2025,INJURY,34
28049,2025,KIDNAPPING,0
28049,2025,SEXUAL,20
28049,2025,SEXUAL_PENETRATION,6
28049,2025,SEXUAL_OTHER,14
28049,2025,ROBBERY_VIOLENT,61
28049,2025,BURGLARY,135
28049,2025,BURGLARY_DWELLING,68
28049,2025,THEFT,958
28049,2025,VEHICLE_THEFT,134
28049,2025,DRUG_TRAFFICKING,9
28049,2025,OTHER_CONVENTIONAL,1552
28049,2025,CYBERCRIME,634
28049,2025,CYBER_FRAUD,575
28049,2025,CYBER_OTHER,59
28049,2025,TOTAL,3537
28058,2025,CONVENTIONAL,4419
28058,2025,HOM_COMPLETED,0
28058,2025,HOM_ATTEMPTED,2
28058,2025,INJURY,29
28058,2025,KIDNAPPING,0
28058,2025,SEXUAL,53
28058,2025,SEXUAL_PENETRATION,14
28058,2025,SEXUAL_OTHER,39
28058,2025,ROBBERY_VIOLENT,180
28058,2025,BURGLARY,227
28058,2025,BURGLARY_DWELLING,146
28058,2025,THEFT,1393
28058,2025,VEHICLE_THEFT,182
28058,2025,DRUG_TRAFFICKING,51
28058,2025,OTHER_CONVENTIONAL,2302
28058,2025,CYBERCRIME,1470
28058,2025,CYBER_FRAUD,1302
28058,2025,CYBER_OTHER,168
28058,2025,TOTAL,5889
28061,2025,CONVENTIONAL,1227
28061,2025,HOM_COMPLETED,0
28061,2025,HOM_ATTEMPTED,0
28061,2025,INJURY,27
28061,2025,KIDNAPPING,0
28061,2025,SEXUAL,12
28061,2025,SEXUAL_PENETRATION,4
28061,2025,SEXUAL_OTHER,8
28061,2025,ROBBERY_VIOLENT,25
28061,2025,BURGLARY,136
28061,2025,BURGLARY_DWELLING,128
28061,2025,THEFT,180
28061,2025,VEHICLE_THEFT,4
28061,2025,DRUG_TRAFFICKING,7
28061,2025,OTHER_CONVENTIONAL,836
28061,2025,CYBERCRIME,612
28061,2025,CYBER_FRAUD,495
28061,2025,CYBER_OTHER,117
28061,2025,TOTAL,1839
28065,2025,CONVENTIONAL,7611
28065,2025,HOM_COMPLETED,2
28065,2025,HOM_ATTEMPTED,2
28065,2025,INJURY,51
28065,2025,KIDNAPPING,0
28065,2025,SEXUAL,60
28065,2025,SEXUAL_PENETRATION,15
28065,2025,SEXUAL_OTHER,45
28065,2025,ROBBERY_VIOLENT,197
28065,2025,BURGLARY,194
28065,2025,BURGLARY_DWELLING,97
28065,2025,THEFT,2671
28065,2025,VEHICLE_THEFT,202
28065,2025,DRUG_TRAFFICKING,34
28065,2025,OTHER_CONVENTIONAL,4198
28065,2025,CYBERCRIME,1666
28065,2025,CYBER_FRAUD,1512
28065,2025,CYBER_OTHER,154
28065,2025,TOTAL,9277
28073,2025,CONVENTIONAL,1874
28073,2025,HOM_COMPLETED,0
28073,2025,HOM_ATTEMPTED,0
28073,2025,INJURY,12
28073,2025,KIDNAPPING,0
28073,2025,SEXUAL,20
28073,2025,SEXUAL_PENETRATION,6
28073,2025,SEXUAL_OTHER,14
28073,2025,ROBBERY_VIOLENT,58
28073,2025,BURGLARY,50
28073,2025,BURGLARY_DWELLING,27
28073,2025,THEFT,980
28073,2025,VEHICLE_THEFT,62
28073,2025,DRUG_TRAFFICKING,19
28073,2025,OTHER_CONVENTIONAL,673
28073,2025,CYBERCRIME,235
28073,2025,CYBER_FRAUD,212
28073,2025,CYBER_OTHER,23
28073,2025,TOTAL,2109
28074,2025,CONVENTIONAL,7590
28074,2025,HOM_COMPLETED,1
28074,2025,HOM_ATTEMPTED,2
28074,2025,INJURY,72
28074,2025,KIDNAPPING,0
28074,2025,SEXUAL,61
28074,2025,SEXUAL_PENETRATION,17
28074,2025,SEXUAL_OTHER,44
28074,2025,ROBBERY_VIOLENT,164
28074,2025,BURGLARY,232
28074,2025,BURGLARY_DWELLING,151
28074,2025,THEFT,3241
28074,2025,VEHICLE_THEFT,336
28074,2025,DRUG_TRAFFICKING,67
28074,2025,OTHER_CONVENTIONAL,3414
28074,2025,CYBERCRIME,1364
28074,2025,CYBER_FRAUD,1152
28074,2025,CYBER_OTHER,212
28074,2025,TOTAL,8954
28079,2025,CONVENTIONAL,195651
28079,2025,HOM_COMPLETED,17
28079,2025,HOM_ATTEMPTED,90
28079,2025,INJURY,2167
28079,2025,KIDNAPPING,11
28079,2025,SEXUAL,1850
28079,2025,SEXUAL_PENETRATION,401
28079,2025,SEXUAL_OTHER,1449
28079,2025,ROBBERY_VIOLENT,7376
28079,2025,BURGLARY,6569
28079,2025,BURGLARY_DWELLING,4328
28079,2025,THEFT,72548
28079,2025,VEHICLE_THEFT,3850
28079,2025,DRUG_TRAFFICKING,3739
28079,2025,OTHER_CONVENTIONAL,97434
28079,2025,CYBERCRIME,34011
28079,2025,CYBER_FRAUD,29883
28079,2025,CYBER_OTHER,4128
28079,2025,TOTAL,229662
28080,2025,CONVENTIONAL,3334
28080,2025,HOM_COMPLETED,0
28080,2025,HOM_ATTEMPTED,1
28080,2025,INJURY,31
28080,2025,KIDNAPPING,0
28080,2025,SEXUAL,21
28080,2025,SEXUAL_PENETRATION,3
28080,2025,SEXUAL_OTHER,18
28080,2025,ROBBERY_VIOLENT,46
28080,2025,BURGLARY,113
28080,2025,BURGLARY_DWELLING,82
28080,2025,THEFT,1271
28080,2025,VEHICLE_THEFT,65
28080,2025,DRUG_TRAFFICKING,10
28080,2025,OTHER_CONVENTIONAL,1776
28080,2025,CYBERCRIME,1166
28080,2025,CYBER_FRAUD,1038
28080,2025,CYBER_OTHER,128
28080,2025,TOTAL,4500
28084,2025,CONVENTIONAL,1027
28084,2025,HOM_COMPLETED,0
28084,2025,HOM_ATTEMPTED,2
28084,2025,INJURY,18
28084,2025,KIDNAPPING,0
28084,2025,SEXUAL,8
28084,2025,SEXUAL_PENETRATION,3
28084,2025,SEXUAL_OTHER,5
28084,2025,ROBBERY_VIOLENT,8
28084,2025,BURGLARY,35
28084,2025,BURGLARY_DWELLING,14
28084,2025,THEFT,222
28084,2025,VEHICLE_THEFT,23
28084,2025,DRUG_TRAFFICKING,9
28084,2025,OTHER_CONVENTIONAL,702
28084,2025,CYBERCRIME,325
28084,2025,CYBER_FRAUD,281
28084,2025,CYBER_OTHER,44
28084,2025,TOTAL,1352
28092,2025,CONVENTIONAL,5983
28092,2025,HOM_COMPLETED,0
28092,2025,HOM_ATTEMPTED,0
28092,2025,INJURY,62
28092,2025,KIDNAPPING,0
28092,2025,SEXUAL,71
28092,2025,SEXUAL_PENETRATION,37
28092,2025,SEXUAL_OTHER,34
28092,2025,ROBBERY_VIOLENT,138
28092,2025,BURGLARY,271
28092,2025,BURGLARY_DWELLING,191
28092,2025,THEFT,1728
28092,2025,VEHICLE_THEFT,171
28092,2025,DRUG_TRAFFICKING,83
28092,2025,OTHER_CONVENTIONAL,3459
28092,2025,CYBERCRIME,2168
28092,2025,CYBER_FRAUD,1834
28092,2025,CYBER_OTHER,334
28092,2025,TOTAL,8151
28096,2025,CONVENTIONAL,1051
28096,2025,HOM_COMPLETED,0
28096,2025,HOM_ATTEMPTED,0
28096,2025,INJURY,10
28096,2025,KIDNAPPING,0
28096,2025,SEXUAL,15
28096,2025,SEXUAL_PENETRATION,1
28096,2025,SEXUAL_OTHER,14
28096,2025,ROBBERY_VIOLENT,13
28096,2025,BURGLARY,62
28096,2025,BURGLARY_DWELLING,33
28096,2025,THEFT,283
28096,2025,VEHICLE_THEFT,48
28096,2025,DRUG_TRAFFICKING,12
28096,2025,OTHER_CONVENTIONAL,608
28096,2025,CYBERCRIME,449
28096,2025,CYBER_FRAUD,368
28096,2025,CYBER_OTHER,81
28096,2025,TOTAL,1500
28104,2025,CONVENTIONAL,633
28104,2025,HOM_COMPLETED,0
28104,2025,HOM_ATTEMPTED,1
28104,2025,INJURY,3
28104,2025,KIDNAPPING,0
28104,2025,SEXUAL,16
28104,2025,SEXUAL_PENETRATION,7
28104,2025,SEXUAL_OTHER,9
28104,2025,ROBBERY_VIOLENT,8
28104,2025,BURGLARY,56
28104,2025,BURGLARY_DWELLING,44
28104,2025,THEFT,125
28104,2025,VEHICLE_THEFT,24
28104,2025,DRUG_TRAFFICKING,0
28104,2025,OTHER_CONVENTIONAL,400
28104,2025,CYBERCRIME,410
28104,2025,CYBER_FRAUD,355
28104,2025,CYBER_OTHER,55
28104,2025,TOTAL,1043
28106,2025,CONVENTIONAL,5931
28106,2025,HOM_COMPLETED,2
28106,2025,HOM_ATTEMPTED,6
28106,2025,INJURY,53
28106,2025,KIDNAPPING,0
28106,2025,SEXUAL,54
28106,2025,SEXUAL_PENETRATION,17
28106,2025,SEXUAL_OTHER,37
28106,2025,ROBBERY_VIOLENT,370
28106,2025,BURGLARY,264
28106,2025,BURGLARY_DWELLING,76
28106,2025,THEFT,1734
28106,2025,VEHICLE_THEFT,96
28106,2025,DRUG_TRAFFICKING,37
28106,2025,OTHER_CONVENTIONAL,3315
28106,2025,CYBERCRIME,932
28106,2025,CYBER_FRAUD,883
28106,2025,CYBER_OTHER,49
28106,2025,TOTAL,6863
28113,2025,CONVENTIONAL,2056
28113,2025,HOM_COMPLETED,0
28113,2025,HOM_ATTEMPTED,1
28113,2025,INJURY,26
28113,2025,KIDNAPPING,0
28113,2025,SEXUAL,21
28113,2025,SEXUAL_PENETRATION,3
28113,2025,SEXUAL_OTHER,18
28113,2025,ROBBERY_VIOLENT,37
28113,2025,BURGLARY,64
28113,2025,BURGLARY_DWELLING,41
28113,2025,THEFT,628
28113,2025,VEHICLE_THEFT,29
28113,2025,DRUG_TRAFFICKING,23
28113,2025,OTHER_CONVENTIONAL,1227
28113,2025,CYBERCRIME,771
28113,2025,CYBER_FRAUD,640
28113,2025,CYBER_OTHER,131
28113,2025,TOTAL,2827
28115,2025,CONVENTIONAL,1890
28115,2025,HOM_COMPLETED,1
28115,2025,HOM_ATTEMPTED,0
28115,2025,INJURY,12
28115,2025,KIDNAPPING,0
28115,2025,SEXUAL,17
28115,2025,SEXUAL_PENETRATION,2
28115,2025,SEXUAL_OTHER,15
28115,2025,ROBBERY_VIOLENT,19
28115,2025,BURGLARY,82
28115,2025,BURGLARY_DWELLING,56
28115,2025,THEFT,702
28115,2025,VEHICLE_THEFT,62
28115,2025,DRUG_TRAFFICKING,1
28115,2025,OTHER_CONVENTIONAL,994
28115,2025,CYBERCRIME,609
28115,2025,CYBER_FRAUD,508
28115,2025,CYBER_OTHER,101
28115,2025,TOTAL,2499
28123,2025,CONVENTIONAL,4498
28123,2025,HOM_COMPLETED,0
28123,2025,HOM_ATTEMPTED,1
28123,2025,INJURY,51
28123,2025,KIDNAPPING,0
28123,2025,SEXUAL,24
28123,2025,SEXUAL_PENETRATION,0
28123,2025,SEXUAL_OTHER,24
28123,2025,ROBBERY_VIOLENT,87
28123,2025,BURGLARY,310
28123,2025,BURGLARY_DWELLING,202
28123,2025,THEFT,1844
28123,2025,VEHICLE_THEFT,71
28123,2025,DRUG_TRAFFICKING,17
28123,2025,OTHER_CONVENTIONAL,2093
28123,2025,CYBERCRIME,1666
28123,2025,CYBER_FRAUD,1504
28123,2025,CYBER_OTHER,162
28123,2025,TOTAL,6164
28127,2025,CONVENTIONAL,2953
28127,2025,HOM_COMPLETED,0
28127,2025,HOM_ATTEMPTED,0
28127,2025,INJURY,49
28127,2025,KIDNAPPING,0
28127,2025,SEXUAL,31
28127,2025,SEXUAL_PENETRATION,7
28127,2025,SEXUAL_OTHER,24
28127,2025,ROBBERY_VIOLENT,33
28127,2025,BURGLARY,158
28127,2025,BURGLARY_DWELLING,137
28127,2025,THEFT,1133
28127,2025,VEHICLE_THEFT,37
28127,2025,DRUG_TRAFFICKING,13
28127,2025,OTHER_CONVENTIONAL,1499
28127,2025,CYBERCRIME,1599
28127,2025,CYBER_FRAUD,1435
28127,2025,CYBER_OTHER,164
28127,2025,TOTAL,4552
28130,2025,CONVENTIONAL,1405
28130,2025,HOM_COMPLETED,0
28130,2025,HOM_ATTEMPTED,0
28130,2025,INJURY,16
28130,2025,KIDNAPPING,0
28130,2025,SEXUAL,10
28130,2025,SEXUAL_PENETRATION,0
28130,2025,SEXUAL_OTHER,10
28130,2025,ROBBERY_VIOLENT,29
28130,2025,BURGLARY,52
28130,2025,BURGLARY_DWELLING,35
28130,2025,THEFT,437
28130,2025,VEHICLE_THEFT,60
28130,2025,DRUG_TRAFFICKING,6
28130,2025,OTHER_CONVENTIONAL,795
28130,2025,CYBERCRIME,319
28130,2025,CYBER_FRAUD,273
28130,2025,CYBER_OTHER,46
28130,2025,TOTAL,1724
28134,2025,CONVENTIONAL,3981
28134,2025,HOM_COMPLETED,0
28134,2025,HOM_ATTEMPTED,2
28134,2025,INJURY,34
28134,2025,KIDNAPPING,0
28134,2025,SEXUAL,23
28134,2025,SEXUAL_PENETRATION,6
28134,2025,SEXUAL_OTHER,17
28134,2025,ROBBERY_VIOLENT,71
28134,2025,BURGLARY,89
28134,2025,BURGLARY_DWELLING,59
28134,2025,THEFT,1696
28134,2025,VEHICLE_THEFT,162
28134,2025,DRUG_TRAFFICKING,26
28134,2025,OTHER_CONVENTIONAL,1878
28134,2025,CYBERCRIME,789
28134,2025,CYBER_FRAUD,713
28134,2025,CYBER_OTHER,76
28134,2025,TOTAL,4770
28132,2025,CONVENTIONAL,638
28132,2025,HOM_COMPLETED,0
28132,2025,HOM_ATTEMPTED,0
28132,2025,INJURY,10
28132,2025,KIDNAPPING,0
28132,2025,SEXUAL,11
28132,2025,SEXUAL_PENETRATION,3
28132,2025,SEXUAL_OTHER,8
28132,2025,ROBBERY_VIOLENT,3
28132,2025,BURGLARY,33
28132,2025,BURGLARY_DWELLING,21
28132,2025,THEFT,168
28132,2025,VEHICLE_THEFT,13
28132,2025,DRUG_TRAFFICKING,2
28132,2025,OTHER_CONVENTIONAL,398
28132,2025,CYBERCRIME,157
28132,2025,CYBER_FRAUD,132
28132,2025,CYBER_OTHER,25
28132,2025,TOTAL,795
28148,2025,CONVENTIONAL,4672
28148,2025,HOM_COMPLETED,1
28148,2025,HOM_ATTEMPTED,0
28148,2025,INJURY,54
28148,2025,KIDNAPPING,0
28148,2025,SEXUAL,68
28148,2025,SEXUAL_PENETRATION,13
28148,2025,SEXUAL_OTHER,55
28148,2025,ROBBERY_VIOLENT,105
28148,2025,BURGLARY,121
28148,2025,BURGLARY_DWELLING,69
28148,2025,THEFT,1775
28148,2025,VEHICLE_THEFT,90
28148,2025,DRUG_TRAFFICKING,68
28148,2025,OTHER_CONVENTIONAL,2390
28148,2025,CYBERCRIME,1030
28148,2025,CYBER_FRAUD,858
28148,2025,CYBER_OTHER,172
28148,2025,TOTAL,5702
28152,2025,CONVENTIONAL,769
28152,2025,HOM_COMPLETED,0
28152,2025,HOM_ATTEMPTED,0
28152,2025,INJURY,18
28152,2025,KIDNAPPING,0
28152,2025,SEXUAL,8
28152,2025,SEXUAL_PENETRATION,0
28152,2025,SEXUAL_OTHER,8
28152,2025,ROBBERY_VIOLENT,5
28152,2025,BURGLARY,98
28152,2025,BURGLARY_DWELLING,78
28152,2025,THEFT,215
28152,2025,VEHICLE_THEFT,4
28152,2025,DRUG_TRAFFICKING,5
28152,2025,OTHER_CONVENTIONAL,416
28152,2025,CYBERCRIME,407
28152,2025,CYBER_FRAUD,351
28152,2025,CYBER_OTHER,56
28152,2025,TOTAL,1176
28903,2025,CONVENTIONAL,1257
28903,2025,HOM_COMPLETED,0
28903,2025,HOM_ATTEMPTED,0
28903,2025,INJURY,16
28903,2025,KIDNAPPING,0
28903,2025,SEXUAL,6
28903,2025,SEXUAL_PENETRATION,0
28903,2025,SEXUAL_OTHER,6
28903,2025,ROBBERY_VIOLENT,12
28903,2025,BURGLARY,60
28903,2025,BURGLARY_DWELLING,49
28903,2025,THEFT,435
28903,2025,VEHICLE_THEFT,10
28903,2025,DRUG_TRAFFICKING,4
28903,2025,OTHER_CONVENTIONAL,714
28903,2025,CYBERCRIME,713
28903,2025,CYBER_FRAUD,634
28903,2025,CYBER_OTHER,79
28903,2025,TOTAL,1970
28161,2025,CONVENTIONAL,2737
28161,2025,HOM_COMPLETED,1
28161,2025,HOM_ATTEMPTED,0
28161,2025,INJURY,107
28161,2025,KIDNAPPING,0
28161,2025,SEXUAL,33
28161,2025,SEXUAL_PENETRATION,6
28161,2025,SEXUAL_OTHER,27
28161,2025,ROBBERY_VIOLENT,46
28161,2025,BURGLARY,110
28161,2025,BURGLARY_DWELLING,52
28161,2025,THEFT,730
28161,2025,VEHICLE_THEFT,43
28161,2025,DRUG_TRAFFICKING,19
28161,2025,OTHER_CONVENTIONAL,1648
28161,2025,CYBERCRIME,980
28161,2025,CYBER_FRAUD,808
28161,2025,CYBER_OTHER,172
28161,2025,TOTAL,3717
28176,2025,CONVENTIONAL,702
28176,2025,HOM_COMPLETED,0
28176,2025,HOM_ATTEMPTED,0
28176,2025,INJURY,8
28176,2025,KIDNAPPING,0
28176,2025,SEXUAL,8
28176,2025,SEXUAL_PENETRATION,1
28176,2025,SEXUAL_OTHER,7
28176,2025,ROBBERY_VIOLENT,7
28176,2025,BURGLARY,63
28176,2025,BURGLARY_DWELLING,61
28176,2025,THEFT,278
28176,2025,VEHICLE_THEFT,9
28176,2025,DRUG_TRAFFICKING,0
28176,2025,OTHER_CONVENTIONAL,329
28176,2025,CYBERCRIME,225
28176,2025,CYBER_FRAUD,198
28176,2025,CYBER_OTHER,27
28176,2025,TOTAL,927
28181,2025,CONVENTIONAL,981
28181,2025,HOM_COMPLETED,0
28181,2025,HOM_ATTEMPTED,1
28181,2025,INJURY,13
28181,2025,KIDNAPPING,0
28181,2025,SEXUAL,20
28181,2025,SEXUAL_PENETRATION,5
28181,2025,SEXUAL_OTHER,15
28181,2025,ROBBERY_VIOLENT,18
28181,2025,BURGLARY,93
28181,2025,BURGLARY_DWELLING,81
28181,2025,THEFT,254
28181,2025,VEHICLE_THEFT,6
28181,2025,DRUG_TRAFFICKING,6
28181,2025,OTHER_CONVENTIONAL,570
28181,2025,CYBERCRIME,356
28181,2025,CYBER_FRAUD,314
28181,2025,CYBER_OTHER,42
28181,2025,TOTAL,1337
28005,2019,OTHER,6135
28005,2021,OTHER,6170
28005,2022,OTHER,6629
28005,2023,OTHER,6519
28005,2024,OTHER,6570
28005,2025,OTHER,6655
28006,2019,OTHER,3292
28006,2021,OTHER,2755
28006,2022,OTHER,3404
28006,2023,OTHER,3442
28006,2024,OTHER,3730
28006,2025,OTHER,3813
28007,2019,OTHER,3804
28007,2021,OTHER,4113
28007,2022,OTHER,4532
28007,2023,OTHER,4410
28007,2024,OTHER,3948
28007,2025,OTHER,3936
28009,2019,OTHER,550
28009,2021,OTHER,502
28009,2022,OTHER,629
28009,2023,OTHER,662
28009,2024,OTHER,657
28009,2025,OTHER,705
28013,2019,OTHER,1506
28013,2021,OTHER,1462
28013,2022,OTHER,1934
28013,2023,OTHER,1975
28013,2024,OTHER,1848
28013,2025,OTHER,2176
28014,2019,OTHER,1733
28014,2021,OTHER,1750
28014,2022,OTHER,1903
28014,2023,OTHER,2302
28014,2024,OTHER,2292
28014,2025,OTHER,2135
28015,2019,OTHER,1064
28015,2021,OTHER,1150
28015,2022,OTHER,1331
28015,2023,OTHER,1409
28015,2024,OTHER,1271
28015,2025,OTHER,1229
28022,2019,OTHER,801
28022,2021,OTHER,1196
28022,2022,OTHER,1567
28022,2023,OTHER,1800
28022,2024,OTHER,1708
